id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1398537240351952896,Sat May 29 07:10:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Okiee31161359,,,Motty_hang,,
1398536086150795270,Sat May 29 07:06:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GoblokKadrun @maspiyuaja Nah gitu dong....
Tumben cebong laknat pikiran nya waras. Tp mau tanya : org2 diatas kira2 ustadz, kyai atau apa ya.????
Kayaknya merampok duit rakyat Indonesia kok banyak banget.  Udah gitu bawa kabur pula.
Kan bangsat bin Laknat tuh. Ya nggak C3bong laknat? https://t.co/sgBcPmH6wC",tumben cebong laknat pikiran nya waras diatas kira ustadz kyai kayaknya merampok duit rakyat indonesia banget bawa kabur kan bangsat bin laknat tuh tidak c bong laknat,in,0,0,Armed1969,False,,"GoblokKadrun, maspiyuaja",,
1398535678976159748,Sat May 29 07:04:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Widyant69377284,,,Motty_hang,,
1398535359500152838,Sat May 29 07:03:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Abasyir28: Buzzer miskin n cebong terlantar, dipelihara oleh @jokowi 

#JokowiKritikPresidenRI 
#KPKEndGame",buzzer miskin cebong terlantar dipelihara,in,0,7,its_Arthur19,,"JokowiKritikPresidenRI, KPKEndGame","Abasyir28, jokowi",Jakarta ,
1398526152528961540,Sat May 29 06:26:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lelakimusaja @MataNajwa @jokowi Iblis ingkar juga atas kehendak dan ijin Allah. Banyak perbuatan jahat yg terjadi karena ijin dan kehendak Allah. 
Masalahnya Allah ridho ga?  
Ternyata bener cebong mahluk got itu ga ada yg pinter. Otak cuma 1 gram sih 😄😄",iblis ingkar kehendak ijin allah perbuatan jahat ijin kehendak allah masalahnya allah ridho ga benar cebong mahluk got ga pinter otak gram sih,in,0,0,CuldeSac168,,,"lelakimusaja, MataNajwa, jokowi",,
1398525071270944768,Sat May 29 06:22:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,Nordicblackmtl,,,kurawa,Ngayogjakarta Hadiningrat,
1398524673277579267,Sat May 29 06:20:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,darmajasa,,,Motty_hang,,
1398515070326349826,Sat May 29 05:42:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,cucupsaeroji,,,Motty_hang,Indonesia,
1398512915431317506,Sat May 29 05:33:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,MjAgungNugroho1,,,Motty_hang,"Pakis, Indonesia",
1398512245533859843,Sat May 29 05:31:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ferawat47586641,,,Motty_hang,"Sumatera Barat, Indonesia",
1398511597254066176,Sat May 29 05:28:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,TolisArif,,,Motty_hang,,
1398509605974528003,Sat May 29 05:20:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Abasyir28: Buzzer miskin n cebong terlantar, dipelihara oleh @jokowi 

#JokowiKritikPresidenRI 
#KPKEndGame",buzzer miskin cebong terlantar dipelihara,in,0,7,setiawan1694,,"JokowiKritikPresidenRI, KPKEndGame","Abasyir28, jokowi","Borneo, Indonesia",
1398507487851016192,Sat May 29 05:12:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,EleJokow,,,Motty_hang,,
1398505939200737281,Sat May 29 05:06:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@azwarsiregar @Facebook FB Indonesia (EFBONG) emang selalu lucu dan menggemaskan kalo baned gak nanggung2, ktiap  komen ato ts yg isinya sebrangan ama Cebong dah pasti kena baned terus. malah akun daku yg dari 2009 langsung dihangsukan 2020 cuma gegara komen pake meme cebong nyuap tok*i. 😀😂🤣🤣",fb indonesia efbong lucu menggemaskan baned tidak nanggung ktiap komen penulis isinya sebrangan cebong deh kena baned akun daku dihangsukan gegara komen pakai meme cebong nyuap tok i,in,0,0,Dirwan_Rosdi,,,"azwarsiregar, Facebook",,
1398505572207575045,Sat May 29 05:04:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SThirany: @rhayati889 @alisyarief @jokowi Presiden tidaklah salah.. Tanyakan pada banteng+ koalisinya..!!! Sehingga ada Cebong dan ada…,presiden tidaklah salah banteng koalisinya cebong,in,0,1,SThirany,,,"SThirany, rhayati889, alisyarief, jokowi",,
1398503037086298115,Sat May 29 04:54:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Leha_Ajjah @HandrisonImelda @BStolenbergs @CNNIndonesia @jokowi klo tolol jngan d borong smua cebong di bagi lah,tolol jngan borong smua cebong,in,0,0,kamusiapaaaaaa,,,"Leha_Ajjah, HandrisonImelda, BStolenbergs, CNNIndonesia, jokowi","Bandung Kidul, Indonesia",
1398501552088748035,Sat May 29 04:48:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Andi00583950,,,Motty_hang,Wuhan,
1398500424248827910,Sat May 29 04:44:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buzzer miskin n cebong terlantar, dipelihara oleh @jokowi 

#JokowiKritikPresidenRI 
#KPKEndGame https://t.co/wGlU3xqo0v",buzzer miskin cebong terlantar dipelihara,in,10,7,Abasyir28,False,"JokowiKritikPresidenRI, KPKEndGame",jokowi,,
1398495527231053827,Sat May 29 04:24:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,x_Zekr0m,,,Motty_hang,,
1398495281314820103,Sat May 29 04:23:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenapa ya nyokap gw fanatik banget sama cebong...
jokowi ahok jokowi ahok jokowi ahok jokowi ahokkkkk terus gada yang lain..
🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",ibu fanatik banget cebong jokowi ahok jokowi ahok jokowi ahok jokowi ahokkkkk gada,in,0,0,Mcgeezxstormi,,,,,
1398494244499640321,Sat May 29 04:19:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,gudenk,,,Motty_hang,Indonesia,
1398487123154460675,Sat May 29 03:51:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,AmriCandra2,,,Motty_hang,,
1398486699080966144,Sat May 29 03:49:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,DzakyReborn,,,Motty_hang,,
1398484592638660611,Sat May 29 03:41:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ivanbaeek,,,Motty_hang,,
1398480665390108673,Sat May 29 03:25:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FananieZamri: @alisyarief @jokowi Mo bangun kek
Mo rusak kek
Yang penting rakyat indonesia harus sadar
Bahwa kesetiaan dan tetap manut…",bangun kekmo rusak kekyang rakyat indonesia sadarbahwa kesetiaan manut,in,0,5,jae92530571,,,"FananieZamri, alisyarief, jokowi",,
1398480406014357507,Sat May 29 03:24:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,zahkhan25_70127,,,Motty_hang,,
1398477803167748097,Sat May 29 03:14:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,DaniCicadasBdg,,,Motty_hang,Rahasia,
1398473472347545600,Sat May 29 02:57:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,pendekar58,,,Motty_hang,Indonesia,
1398473015394922498,Sat May 29 02:55:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,LkmnOkterman,,,Motty_hang,,
1398472381077721092,Sat May 29 02:52:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,xZhua,,,kurawa,,
1398471677252489216,Sat May 29 02:50:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,MulyadiDjopaw10,,,Motty_hang,,
1398470799678328843,Sat May 29 02:46:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,PapaeFiska,,,kurawa,,
1398465525865275393,Sat May 29 02:25:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,Eko_S_O_SKom,,,kurawa,"Sematang Borang, Indonesia",
1398465223695093761,Sat May 29 02:24:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Catatan_ali7,,,Motty_hang,JL kopral sayom Klaten,
1398462035285856259,Sat May 29 02:11:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alisyarief @jokowi Cebong tinggal bilang komisaris itu ga bisa ngasi kebijakan/intervensi terkait hal teknis perusahaan, tugasnya cmn mengevaluasi kinerja direksi &amp; menggantinya sesuai ...... 🤭🤭🤭",cebong bilang komisaris ga ngasi kebijakan intervensi terkait teknis perusahaan tugasnya cmn mengevaluasi kinerja direksi amp menggantinya,in,1,0,N4T0_,,,"alisyarief, jokowi",,
1398460758761959424,Sat May 29 02:06:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,yusuf_karibian,,,Motty_hang,,
1398460503412723712,Sat May 29 02:05:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,hartanto_mas,,,Motty_hang,,
1398459502706315265,Sat May 29 02:01:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,pelaritangguh,,,Motty_hang,fil ardhi,
1398457498131070976,Sat May 29 01:53:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Darss87135283,,,Motty_hang,,
1398457337938022401,Sat May 29 01:53:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,in990,,,Motty_hang,Medan - Sumatera Utara,
1398455155213828098,Sat May 29 01:44:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,qmen1745,,,Motty_hang,INDONESIA,
1398452237446238209,Sat May 29 01:32:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Iipoenk,,,Motty_hang,,
1398451392767946754,Sat May 29 01:29:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Rudybonex1,,,Motty_hang,"DKI Jakarta, Indonesia",
1398448404582125568,Sat May 29 01:17:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,eef_heryanto,,,Motty_hang,Indonesia,
